334,1530,4,34
335,55,4,35
336,264,4,36
337,522,4,37
338,306,4,38
339,339,4,39
340,1156,4,40
341,1587,4,41
342,815,4,42
343,1207,4,43
344,1290,4,44
345,732,4,45
346,370,4,46
347,524,4,47
348,1279,4,48
349,54,4,49
350,1870,4,50
351,1964,4,51
352,1073,4,52
353,52,4,53
354,983,4,54
355,922,4,55
356,445,4,56
357,1969,4,57
358,90,4,58
359,640,4,59
360,576,4,60
361,1879,4,61
362,13,4,62
363,809,4,63
364,12,4,64
365,1245,4,65
366,1000,4,66
367,1168,4,67
368,766,4,68
369,1313,4,69
370,1860,4,70
371,200,4,71
372,1214,4,72
373,1430,4,73
374,1171,4,74
375,1294,4,75
376,1895,4,76
377,1615,4,77
378,529,4,78
379,1244,4,79
380,983,4,80
381,1133,4,81
382,73,4,82
383,544,4,83
384,1721,4,84
385,5,4,85
386,1643,4,86
387,12,4,87
388,1649,4,88
389,22,4,89
390,252,4,90
391,1230,4,91
392,1143,4,92
393,921,4,93
394,1406,4,94
395,547,4,95
396,41,4,96
397,1834,4,97
398,1538,4,98
399,1688,4,99
400,1690,4,100
401,1238,5,1
402,507,5,2
403,1153,5,3
404,1679,5,4
405,709,5,5
406,949,5,6
407,1470,5,7
408,571,5,8
409,1882,5,9
410,38,5,10
411,170,5,11
412,681,5,12
413,1161,5,13
414,163,5,14
415,165,5,15
416,1594,5,16
417,1544,5,17
418,1590,5,18
419,5,5,19
420,1232,5,20
421,1689,5,21
422,703,5,22
423,937,5,23
424,1179,5,24
425,23,5,25
426,905,5,26
427,1550,5,27
428,1521,5,28
429,15,5,29
430,1439,5,30
431,917,5,31
432,1923,5,32
433,1826,5,33
434,1390,5,34
435,1333,5,35
436,1870,5,36
437,1960,5,37
438,1500,5,38
439,1709,5,39
440,815,5,40
441,934,5,41
442,1353,5,42
443,1821,5,43
444,91,5,44
445,1490,5,45
446,133,5,46
447,741,5,47
448,526,5,48
449,1367,5,49
450,322,5,50
451,605,5,51
452,114,5,52
453,405,5,53
454,108,5,54
455,1959,5,55
456,1506,5,56
457,138,5,57
458,6,5,58
459,290,5,59
460,463,5,60
461,1191,5,61
462,695,5,62
463,305,5,63
464,1475,5,64
465,12,5,65
466,1893,5,66
467,940,5,67
468,1076,5,68
469,1974,5,69
470,800,5,70
471,436,5,71
472,11,5,72
473,346,5,73
474,242,5,74
475,620,5,75
476,1510,5,76
477,1570,5,77
478,1974,5,78
479,327,5,79
480,1931,5,80
481,1111,5,81
482,1415,5,82
483,813,5,83
484,718,5,84
485,623,5,85
486,58,5,86
487,946,5,87
488,533,5,88
489,1162,5,89
490,1982,5,90
491,840,5,91
492,378,5,92
493,1784,5,93
494,1458,5,94
495,51,5,95
496,704,5,96
497,605,5,97
498,1481,5,98
499,1773,5,99
500,1321,5,100
501,1335,6,1
502,1290,6,2
503,1292,6,3
504,663,6,4
505,1567,6,5
506,1018,6,6
507,289,6,7
508,434,6,8
509,334,6,9
510,1534,6,10
511,1731,6,11
512,1882,6,12
513,1059,6,13
514,219,6,14
515,459,6,15
516,206,6,16
517,1058,6,17
518,1073,6,18
519,1296,6,19
520,1324,6,20
521,862,6,21
522,1416,6,22
523,102,6,23
524,745,6,24
525,10,6,25
526,345,6,26
527,803,6,27
528,1859,6,28
529,1821,6,29
530,928,6,30
531,2,6,31
532,901,6,32
533,420,6,33
534,337,6,34
535,668,6,35
536,859,6,36
537,1453,6,37
538,73,6,38
539,147,6,39
540,1095,6,40
541,209,6,41
542,1893,6,42
543,1440,6,43
544,35,6,44
545,128,6,45
546,1401,6,46
547,1744,6,47
548,1704,6,48
549,212,6,49
550,602,6,50
551,1323,6,51
552,62,6,52
553,1951,6,53
554,508,6,54
555,1046,6,55
556,1317,6,56
557,806,6,57
558,1364,6,58
559,1193,6,59
560,308,6,60
561,819,6,61
562,789,6,62
563,1554,6,63
564,1312,6,64
565,1861,6,65
566,1469,6,66
567,1099,6,67
568,1343,6,68
569,1499,6,69
570,805,6,70
571,346,6,71
572,1228,6,72
573,945,6,73
574,1524,6,74
575,696,6,75
576,702,6,76
577,1881,6,77
578,1702,6,78
579,165,6,79
580,613,6,80
581,1613,6,81
582,1788,6,82
583,1626,6,83
584,517,6,84
585,708,6,85
586,163,6,86
587,1006,6,87
588,582,6,88
589,1204,6,89
590,985,6,90
591,1997,6,91
592,234,6,92
593,1095,6,93
594,461,6,94
595,261,6,95
596,321,6,96
597,545,6,97
598,1911,6,98
599,643,6,99
600,1210,6,100
601,609,7,1
602,232,7,2
603,1870,7,3
604,75,7,4
605,1318,7,5
606,1363,7,6
607,418,7,7
608,1010,7,8
609,1284,7,9
610,875,7,10
611,353,7,11
612,301,7,12
613,278,7,13
614,1167,7,14
615,1412,7,15
616,1111,7,16
617,1894,7,17
618,436,7,18
619,616,7,19
620,1764,7,20
621,187,7,21
622,1842,7,22
623,1047,7,23
624,15,7,24
625,323,7,25
626,1122,7,26
627,19,7,27
628,433,7,28
629,1921,7,29
630,1814,7,30
631,267,7,31
632,1909,7,32
633,1096,7,33
634,1609,7,34
635,535,7,35
636,74,7,36
637,825,7,37
638,504,7,38
639,1974,7,39
640,1513,7,40
641,1481,7,41
642,1521,7,42
643,1467,7,43
644,407,7,44
645,551,7,45
646,1739,7,46
647,947,7,47
648,1085,7,48
649,1372,7,49
650,855,7,50
651,1642,7,51
652,54,7,52
653,68,7,53
654,726,7,54
655,1551,7,55
656,841,7,56
657,812,7,57
658,1259,7,58
659,325,7,59
660,1656,7,60
661,1693,7,61
662,1490,7,62
663,1691,7,63
664,1544,7,64
665,1144,7,65
666,1808,7,66
667,990,7,67
668,1474,7,68
669,290,7,69
670,1741,7,70
671,1485,7,71
672,1577,7,72
673,721,7,73
674,16,7,74
675,1037,7,75
676,1309,7,76
677,263,7,77
678,665,7,78
679,638,7,79
680,1871,7,80
681,1647,7,81
682,565,7,82
683,382,7,83
684,1686,7,84
685,646,7,85
686,1661,7,86
687,1469,7,87
688,1793,7,88
689,285,7,89
690,1136,7,90
691,1969,7,91
692,1198,7,92
693,1820,7,93
694,1715,7,94
695,315,7,95
696,1035,7,96
697,1112,7,97
698,710,7,98
699,1017,7,99
700,955,7,100
701,24,8,1
702,1257,8,2
703,1517,8,3
704,1227,8,4
705,660,8,5
706,1582,8,6
707,1422,8,7
708,581,8,8
709,271,8,9
710,801,8,10
711,877,8,11
712,180,8,12
713,935,8,13
714,485,8,14
715,267,8,15
716,90,8,16
717,282,8,17
718,64,8,18
719,1977,8,19
720,303,8,20
721,1100,8,21
722,634,8,22
723,1344,8,23
724,1307,8,24
725,822,8,25
726,1426,8,26
727,1523,8,27
728,1957,8,28
729,465,8,29
730,274,8,30
731,161,8,31
732,236,8,32
733,899,8,33
734,1700,8,34
735,319,8,35
736,71,8,36
737,1129,8,37
738,1685,8,38
739,581,8,39
740,1608,8,40
741,1222,8,41
742,1929,8,42
743,40,8,43
744,918,8,44
745,251,8,45
746,79,8,46
747,793,8,47
748,971,8,48
749,56,8,49
750,278,8,50
751,1467,8,51
752,1691,8,52
753,1025,8,53
754,1872,8,54
755,1978,8,55
756,966,8,56
757,708,8,57
758,1718,8,58
759,1915,8,59
760,1008,8,60
761,1146,8,61
762,1773,8,62
763,1102,8,63
764,1471,8,64
765,509,8,65
766,647,8,66
767,123,8,67
768,1604,8,68
769,1833,8,69
770,636,8,70
771,1772,8,71
772,206,8,72
773,1253,8,73
774,1995,8,74
775,1415,8,75
776,1803,8,76
777,1860,8,77
778,1660,8,78
779,1056,8,79
780,769,8,80
781,375,8,81
782,344,8,82
783,476,8,83
784,860,8,84
785,1237,8,85
786,1819,8,86
787,1928,8,87
788,360,8,88
789,1278,8,89
790,920,8,90
791,1003,8,91
792,466,8,92
793,1900,8,93
794,717,8,94
795,1353,8,95
796,618,8,96
797,1771,8,97
798,1833,8,98
799,1146,8,99
800,444,8,100
801,1883,9,1
802,1292,9,2
803,1386,9,3
804,463,9,4
805,1828,9,5
806,638,9,6
807,1810,9,7
808,444,9,8
809,1593,9,9
810,547,9,10
811,1448,9,11
812,1891,9,12
813,1135,9,13
814,1228,9,14
815,1362,9,15
816,139,9,16
817,16,9,17
818,1985,9,18
819,80,9,19
820,713,9,20
821,1355,9,21
822,1982,9,22
823,1819,9,23
824,500,9,24
825,1951,9,25
826,1772,9,26
827,1720,9,27
828,838,9,28
829,1096,9,29
830,1458,9,30
831,514,9,31
832,325,9,32
833,1032,9,33
834,1820,9,34
835,1111,9,35
836,1970,9,36
837,1130,9,37
838,426,9,38
839,945,9,39
840,337,9,40
841,227,9,41
842,140,9,42
843,1497,9,43
844,1019,9,44
845,26,9,45
846,60,9,46
847,1095,9,47
848,1905,9,48
849,585,9,49
850,428,9,50
851,1228,9,51
852,1217,9,52
853,20,9,53
854,323,9,54
855,1843,9,55
856,398,9,56
857,858,9,57
858,1842,9,58
859,917,9,59
860,795,9,60
861,682,9,61
862,347,9,62
863,109,9,63
864,568,9,64
865,440,9,65
866,164,9,66
867,1003,9,67
868,288,9,68
869,1903,9,69
870,1624,9,70
871,1757,9,71
872,1794,9,72
873,1177,9,73
874,383,9,74
875,27,9,75
876,799,9,76
877,1757,9,77
878,432,9,78
879,1393,9,79
880,1187,9,80
881,809,9,81
882,1284,9,82
883,1154,9,83
884,568,9,84
885,912,9,85
886,284,9,86
887,1467,9,87
888,567,9,88
889,1125,9,89
890,1909,9,90
891,183,9,91
892,656,9,92
893,1753,9,93
894,1323,9,94
895,257,9,95
896,1149,9,96
897,1906,9,97
898,1884,9,98
899,1182,9,99
900,481,9,100
901,1148,10,1
902,1119,10,2
903,1932,10,3
904,550,10,4
905,500,10,5
906,533,10,6
907,230,10,7
908,152,10,8
909,1299,10,9
910,1326,10,10
911,1962,10,11
912,140,10,12
913,423,10,13
914,1695,10,14
915,316,10,15
916,1430,10,16
917,1160,10,17
918,371,10,18
919,604,10,19
920,1001,10,20
921,1898,10,21
922,1503,10,22
923,357,10,23
924,559,10,24
925,1790,10,25
926,1066,10,26
927,1736,10,27
928,1627,10,28
929,1406,10,29
930,13,10,30
931,601,10,31
932,349,10,32
933,1657,10,33
934,1800,10,34
935,71,10,35
936,1159,10,36
937,427,10,37
938,1157,10,38
939,130,10,39
940,734,10,40
941,641,10,41
942,1424,10,42
943,184,10,43
944,35,10,44
945,1340,10,45
946,423,10,46
947,465,10,47
948,1506,10,48
949,1684,10,49
950,783,10,50
951,844,10,51
952,346,10,52
953,190,10,53
954,695,10,54
955,1881,10,55
956,910,10,56
957,1297,10,57
958,257,10,58
959,1304,10,59
960,220,10,60
961,21,10,61
962,1966,10,62
963,1042,10,63
964,1196,10,64
965,941,10,65
966,1177,10,66
967,759,10,67
968,827,10,68
969,1527,10,69
970,599,10,70
971,1815,10,71
972,633,10,72
973,338,10,73
974,1102,10,74
975,661,10,75
976,495,10,76
977,111,10,77
978,467,10,78
979,1417,10,79
980,1701,10,80
981,1659,10,81
982,648,10,82
983,1765,10,83
984,371,10,84
985,1196,10,85
986,870,10,86
987,26,10,87
988,1318,10,88
989,569,10,89
990,967,10,90
991,1403,10,91
992,1494,10,92
993,1775,10,93
994,1400,10,94
995,1426,10,95
996,294,10,96
997,609,10,97
998,1996,10,98
999,1794,10,99
1000,1115,10,100
1001,848,11,1
1002,1284,11,2
1003,206,11,3
1004,1280,11,4
1005,1660,11,5
1006,894,11,6
1007,1208,11,7
1008,1497,11,8
1009,697,11,9
1010,444,11,10
1011,1356,11,11
1012,423,11,12
1013,54,11,13
1014,23,11,14
1015,621,11,15
1016,1660,11,16
1017,746,11,17
1018,259,11,18
1019,896,11,19
1020,431,11,20
1021,927,11,21
1022,1428,11,22
1023,1224,11,23
1024,1602,11,24
1025,1027,11,25
1026,1585,11,26
1027,1202,11,27
1028,418,11,28
1029,1757,11,29
1030,1625,11,30
1031,194,11,31
1032,1935,11,32
1033,1773,11,33
1034,947,11,34
1035,1357,11,35
1036,541,11,36
1037,1207,11,37
1038,1034,11,38
1039,89,11,39
1040,1673,11,40
1041,162,11,41
1042,1977,11,42
1043,1297,11,43
1044,816,11,44
1045,860,11,45
1046,1123,11,46
1047,1422,11,47
1048,989,11,48
1049,80,11,49
1050,1334,11,50
1051,1427,11,51
1052,97,11,52
1053,1178,11,53
1054,337,11,54
1055,871,11,55
1056,1352,11,56
1057,618,11,57
1058,35,11,58
1059,184,11,59
1060,617,11,60
1061,1736,11,61
1062,1894,11,62
1063,1886,11,63
1064,1854,11,64
1065,1095,11,65
1066,333,11,66
1067,1853,11,67
1068,246,11,68
1069,300,11,69
1070,1145,11,70
1071,1552,11,71
1072,7,11,72
1073,49,11,73
1074,2,11,74
1075,1090,11,75
1076,1527,11,76
1077,325,11,77
1078,628,11,78
1079,1086,11,79
1080,1181,11,80
1081,1543,11,81
1082,648,11,82
1083,1387,11,83
1084,1204,11,84
1085,1459,11,85
1086,1317,11,86
1087,1200,11,87
1088,672,11,88
1089,1724,11,89
1090,1110,11,90
1091,1486,11,91
1092,1139,11,92
1093,458,11,93
1094,797,11,94
1095,317,11,95
1096,1026,11,96
1097,549,11,97
1098,1800,11,98
1099,647,11,99
1100,1268,11,100
1101,819,12,1
1102,84,12,2
1103,293,12,3
1104,1835,12,4
1105,239,12,5
1106,303,12,6
1107,182,12,7
1108,1942,12,8
1109,491,12,9
1110,147,12,10
1111,519,12,11
1112,1717,12,12
1113,1191,12,13
1114,63,12,14
1115,144,12,15
1116,1839,12,16
1117,1394,12,17
1118,920,12,18
1119,283,12,19
1120,1073,12,20
1121,1695,12,21
1122,1712,12,22
1123,122,12,23
1124,504,12,24
1125,1324,12,25
1126,1557,12,26
1127,1385,12,27
1128,721,12,28
1129,208,12,29
1130,1486,12,30
1131,754,12,31
1132,1214,12,32
1133,899,12,33
1134,98,12,34
1135,1456,12,35
1136,1612,12,36
1137,1251,12,37
1138,1673,12,38
1139,86,12,39
1140,947,12,40
1141,884,12,41
1142,678,12,42
1143,608,12,43
1144,1198,12,44
1145,183,12,45
1146,758,12,46
1147,1898,12,47
1148,827,12,48
1149,1630,12,49
1150,1858,12,50
1151,336,12,51
1152,1956,12,52
1153,1758,12,53
1154,59,12,54
1155,1638,12,55
1156,1200,12,56
1157,294,12,57
1158,1255,12,58
1159,665,12,59
1160,100,12,60
1161,319,12,61
1162,1302,12,62
1163,1557,12,63
1164,430,12,64
1165,469,12,65
1166,1131,12,66
1167,169,12,67
1168,1683,12,68
1169,550,12,69
1170,1447,12,70
1171,376,12,71
1172,1399,12,72
1173,360,12,73
1174,1688,12,74
1175,1921,12,75
1176,1805,12,76
1177,1855,12,77
1178,914,12,78
1179,449,12,79
1180,32,12,80
1181,607,12,81
1182,1772,12,82
1183,631,12,83
1184,1842,12,84
1185,79,12,85
1186,911,12,86
1187,1176,12,87
1188,450,12,88
1189,815,12,89
1190,1434,12,90
1191,1717,12,91
1192,1907,12,92
1193,539,12,93
1194,777,12,94
1195,506,12,95
1196,1226,12,96
1197,1713,12,97
1198,55,12,98
1199,776,12,99
1200,744,12,100
1201,1471,13,1
1202,578,13,2
1203,533,13,3
1204,1658,13,4
1205,1264,13,5
1206,798,13,6
1207,1010,13,7
1208,1613,13,8
1209,1417,13,9
1210,1101,13,10
1211,893,13,11
1212,518,13,12
1213,254,13,13
1214,765,13,14
1215,1816,13,15
1216,369,13,16
1217,1931,13,17
1218,1570,13,18
1219,714,13,19
1220,519,13,20
1221,896,13,21
1222,566,13,22
1223,85,13,23
1224,1542,13,24
1225,1932,13,25
1226,446,13,26
1227,1880,13,27
1228,188,13,28
1229,1837,13,29
1230,1903,13,30
1231,1301,13,31
1232,1379,13,32
1233,759,13,33
1234,1025,13,34
1235,1333,13,35
1236,356,13,36
1237,1732,13,37
1238,1330,13,38
1239,1339,13,39
1240,1813,13,40
1241,250,13,41
1242,1358,13,42
1243,1926,13,43
1244,1620,13,44
1245,1059,13,45
1246,1102,13,46
1247,59,13,47
1248,1529,13,48
1249,761,13,49
1250,1422,13,50
1251,1363,13,51
1252,871,13,52
1253,32,13,53
1254,819,13,54
1255,1457,13,55
1256,1988,13,56
1257,665,13,57
1258,157,13,58
1259,1558,13,59
1260,1402,13,60
1261,1844,13,61
1262,1402,13,62
1263,1752,13,63
1264,988,13,64
1265,1029,13,65
1266,1292,13,66
1267,1617,13,67
1268,556,13,68
1269,1387,13,69
1270,1531,13,70
1271,1892,13,71
1272,1484,13,72
1273,1613,13,73
1274,1341,13,74
1275,613,13,75
1276,644,13,76
1277,1765,13,77
1278,1973,13,78
1279,1977,13,79
1280,436,13,80
1281,1890,13,81
1282,394,13,82
1283,1227,13,83
1284,1706,13,84
1285,1512,13,85
1286,522,13,86
1287,1809,13,87
1288,1350,13,88
1289,1851,13,89
1290,1839,13,90
1291,254,13,91
1292,1388,13,92
1293,220,13,93
1294,1744,13,94
1295,586,13,95
1296,394,13,96
1297,611,13,97
1298,731,13,98
1299,591,13,99
1300,363,13,100
1301,413,14,1
1302,1810,14,2
1303,101,14,3
1304,523,14,4
1305,168,14,5
1306,1715,14,6
1307,80,14,7
1308,396,14,8
1309,909,14,9
1310,1500,14,10
1311,1096,14,11
1312,88,14,12
1313,1581,14,13
1314,1727,14,14
1315,1082,14,15
1316,264,14,16
1317,416,14,17
1318,930,14,18
1319,797,14,19
1320,1156,14,20
1321,1705,14,21
1322,1195,14,22
1323,743,14,23
1324,476,14,24
1325,14,14,25
1326,746,14,26
1327,1473,14,27
1328,7,14,28
1329,1398,14,29
1330,1703,14,30
1331,1064,14,31
1332,1849,14,32
1333,1252,14,33
1334,1037,14,34
1335,1078,14,35
1336,1482,14,36
1337,755,14,37
1338,1991,14,38
1339,289,14,39
1340,421,14,40
1341,514,14,41
1342,731,14,42
1343,1233,14,43
1344,1070,14,44
1345,1203,14,45
1346,436,14,46
1347,1768,14,47
1348,216,14,48
1349,1775,14,49
1350,228,14,50
1351,989,14,51
1352,214,14,52
1353,1388,14,53
1354,1241,14,54
1355,937,14,55
1356,960,14,56
1357,1297,14,57
1358,1919,14,58
1359,1302,14,59
1360,121,14,60
1361,232,14,61
1362,183,14,62
1363,373,14,63
1364,590,14,64
1365,133,14,65
1366,1479,14,66
1367,1919,14,67
1368,1265,14,68
1369,1319,14,69
1370,1457,14,70
1371,30,14,71
1372,999,14,72
1373,1165,14,73
1374,408,14,74
1375,1117,14,75
1376,1854,14,76
1377,1531,14,77
1378,1617,14,78
1379,653,14,79
1380,1044,14,80
1381,253,14,81
1382,1063,14,82
1383,9,14,83
1384,1988,14,84
1385,1931,14,85
1386,1537,14,86
1387,1276,14,87
1388,1106,14,88
1389,861,14,89
1390,471,14,90
1391,178,14,91
1392,1385,14,92
1393,1361,14,93
1394,387,14,94
1395,989,14,95
1396,1666,14,96
1397,1547,14,97
1398,1093,14,98
1399,937,14,99
1400,1896,14,100
1401,1212,15,1
1402,1482,15,2
1403,1697,15,3
1404,682,15,4
1405,1702,15,5
1406,205,15,6
1407,691,15,7
1408,32,15,8
1409,750,15,9
1410,1678,15,10
1411,1777,15,11
1412,1890,15,12
1413,931,15,13
1414,707,15,14
1415,858,15,15
1416,598,15,16
1417,1775,15,17
1418,492,15,18
1419,569,15,19
1420,216,15,20
1421,828,15,21
1422,1771,15,22
1423,1884,15,23
1424,798,15,24
1425,904,15,25
1426,612,15,26
1427,215,15,27
1428,1356,15,28
1429,1004,15,29
1430,769,15,30
1431,890,15,31
1432,1286,15,32
1433,729,15,33
1434,1673,15,34
1435,1745,15,35
1436,1221,15,36
1437,1220,15,37
1438,418,15,38
1439,1882,15,39
1440,316,15,40
1441,452,15,41
1442,804,15,42
1443,476,15,43
1444,475,15,44
1445,985,15,45
1446,1664,15,46
1447,54,15,47
1448,1443,15,48
1449,1999,15,49
1450,1521,15,50
1451,1222,15,51
1452,795,15,52
1453,340,15,53
1454,882,15,54
1455,955,15,55
1456,18,15,56
1457,390,15,57
1458,464,15,58
1459,1421,15,59
1460,982,15,60
1461,1040,15,61
1462,1858,15,62
1463,1755,15,63
1464,164,15,64
1465,1735,15,65
1466,790,15,66
1467,997,15,67
1468,1409,15,68
1469,1376,15,69
1470,109,15,70
1471,300,15,71
1472,1001,15,72
1473,100,15,73
1474,1258,15,74
1475,150,15,75
1476,183,15,76
1477,1846,15,77
1478,1063,15,78
1479,1031,15,79
1480,1652,15,80
1481,1092,15,81
1482,121,15,82
1483,1708,15,83
1484,850,15,84
1485,29,15,85
1486,1028,15,86
1487,377,15,87
1488,1051,15,88
1489,1987,15,89
1490,866,15,90
1491,342,15,91
1492,598,15,92
1493,1216,15,93
1494,1568,15,94
1495,725,15,95
1496,1915,15,96
1497,573,15,97
1498,1834,15,98
1499,343,15,99
1500,1238,15,100
1501,81,16,1
1502,1736,16,2
1503,768,16,3
1504,1041,16,4
1505,567,16,5
1506,1848,16,6
1507,568,16,7
1508,1437,16,8
1509,1203,16,9
1510,31,16,10
1511,739,16,11
1512,865,16,12
1513,182,16,13
1514,1562,16,14
1515,563,16,15
1516,1895,16,16
1517,320,16,17
1518,1898,16,18
1519,813,16,19
1520,258,16,20
1521,38,16,21
1522,511,16,22
1523,1242,16,23
1524,693,16,24
1525,116,16,25
1526,1108,16,26
1527,206,16,27
1528,1808,16,28
1529,692,16,29
1530,347,16,30
1531,270,16,31
1532,972,16,32
1533,272,16,33
1534,1146,16,34
1535,861,16,35
1536,1738,16,36
1537,132,16,37
1538,695,16,38
1539,1560,16,39
1540,166,16,40
1541,1768,16,41
1542,320,16,42
1543,276,16,43
1544,146,16,44
1545,1036,16,45
1546,1966,16,46
1547,692,16,47
1548,944,16,48
1549,660,16,49
1550,571,16,50
1551,447,16,51
1552,1119,16,52
1553,759,16,53
1554,177,16,54
1555,1520,16,55
1556,331,16,56
1557,883,16,57
1558,1077,16,58
1559,1520,16,59
1560,1166,16,60
1561,179,16,61
1562,1492,16,62
1563,1330,16,63
1564,75,16,64
1565,1908,16,65
1566,1420,16,66
1567,301,16,67
1568,749,16,68
1569,484,16,69
1570,462,16,70
1571,96,16,71
1572,731,16,72
1573,811,16,73
1574,611,16,74
1575,1488,16,75
1576,910,16,76
1577,367,16,77
1578,1229,16,78
1579,597,16,79
